timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust,landing_gear,q_d_valid,roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,disable_mc_yaw_control,apply_flaps
2845232728,0.02121747,-0.13006906,-3.0061219,0.0,-0.068224564,0.06411952,0.0149602555,0.995495,0.3441627,1.0,1,0,0,0,0,0,0
2845333349,0.027454829,-0.13660888,-3.0060687,0.0,-0.0684806,0.06716101,0.018284416,0.9952213,0.34108293,1.0,1,0,0,0,0,0,0
2845437391,0.025768956,-0.12610172,-3.005989,0.0,-0.068419576,0.061987944,0.017097479,0.99558216,0.35145265,1.0,1,0,0,0,0,0,0
2845540953,0.02970326,-0.1273481,-3.0058753,0.0,-0.06860452,0.06247262,0.019101003,0.99550277,0.35124847,1.0,1,0,0,0,0,0,0
2845640493,0.029773006,-0.12325025,-3.0057604,0.0,-0.068642244,0.060429044,0.019002458,0.9956282,0.3387229,1.0,1,0,0,0,0,0,0
2845741977,0.03599849,-0.12881213,-3.0056174,0.0,-0.06893916,0.06298227,0.02229117,0.9953812,0.3468617,1.0,1,0,0,0,0,0,0
2845846374,0.031323273,-0.11436334,-3.0053957,0.0,-0.068819284,0.05594713,0.01948754,0.9958685,0.34125528,1.0,1,0,0,0,0,0,0
2845949901,0.036578715,-0.12595205,-3.005258,0.0,-0.0691164,0.06153451,0.022495724,0.99545485,0.339331,1.0,1,0,0,0,0,0,0
2846049368,0.033882596,-0.116406724,-3.0050957,0.0,-0.0690534,0.05687345,0.020838829,0.9957725,0.34442168,1.0,1,0,0,0,0,0,0
2846154157,0.037387725,-0.12063425,-3.004946,0.0,-0.06925832,0.05885557,0.022729894,0.99560165,0.3455588,1.0,1,0,0,0,0,0,0
2846254805,0.03970484,-0.12049113,-3.0047739,0.0,-0.06941102,0.058701977,0.023883604,0.99557304,0.34298065,1.0,1,0,0,0,0,0,0
2846354363,0.042386983,-0.119984575,-3.0046167,0.0,-0.06956358,0.058354665,0.02520634,0.9955502,0.33442873,1.0,1,0,0,0,0,0,0
2846458024,0.035585616,-0.11727269,-3.004493,0.0,-0.06940782,0.057239287,0.021733008,0.9957077,0.3376902,1.0,1,0,0,0,0,0,0
2846558837,0.03725239,-0.12039714,-3.0043974,0.0,-0.069525704,0.05873599,0.022670688,0.99559146,0.33985007,1.0,1,0,0,0,0,0,0
2846658962,0.03600587,-0.121678144,-3.0042887,0.0,-0.06955203,0.059415877,0.022096522,0.99556214,0.33684188,1.0,1,0,0,0,0,0,0
2846760186,0.0375409,-0.120147504,-3.004192,0.0,-0.06963455,0.05859933,0.02281193,0.99558866,0.34898916,1.0,1,0,0,0,0,0,0
2846864382,0.035896614,-0.11897003,-3.0040736,0.0,-0.06963723,0.05806901,0.021957137,0.9956387,0.33236906,1.0,1,0,0,0,0,0,0
2846963257,0.036111288,-0.1198506,-3.003976,0.0,-0.069698125,0.058498878,0.022096574,0.99560624,0.34065214,1.0,1,0,0,0,0,0,0
2847068355,0.035317827,-0.111187235,-3.003845,0.0,-0.06968119,0.05421127,0.021412266,0.9958651,0.3510237,1.0,1,0,0,0,0,0,0
2847168369,0.027888613,-0.09986237,-3.0037549,0.0,-0.06946613,0.048828077,0.01733013,0.9962379,0.37420684,1.0,1,0,0,0,0,0,0
